date,log_returns,pct_returns
1982-05-12,-0.0020956460482972616,-0.002093451715233785
1982-05-13,-0.00800372401573668,-0.00797177949852268
1982-05-14,-0.001777920982142689,-0.0017763414168860958
1982-05-17,-0.011077167159972312,-0.011016041252648212
1982-05-18,-0.007482320555906696,-0.007454397681490366
1982-05-19,-0.008234753471104916,-0.008200940765494935
1982-05-20,-0.002614635072799132,-0.0026112198916491414
1982-05-21,0.002614635072799132,0.0026180562121076445
1982-05-24,-0.0008707634997104918,-0.0008703844951896134
1982-05-25,-0.003403287769277341,-0.0033975031495594443
1982-05-26,-0.011340290344421078,-0.011276231628681632
1982-05-27,-0.003986335966958521,-0.0039784010769513545
1982-05-28,-0.00694762218801781,-0.00692354325702671
1982-06-01,-0.0017892020377487938,-0.0017876023699676669
1982-06-02,0.00321831681668705,0.003223501158379438
1982-06-03,-0.0016078637135104046,-0.0016065717931534884
1982-06-04,-0.015949915032205553,-0.015823388725219933
1982-06-07,0.0002725253985005338,0.00027256253692042876
1982-06-08,-0.004459670582874331,-0.004449741018366149
1982-06-09,-0.005854919332273667,-0.005837812694358013
1982-06-10,0.0056725014950478325,0.005688620595781568
1982-06-11,0.014761393365941622,0.0148708807986635
1982-06-14,-0.01157335519092495,-0.011506641530723782
1982-06-15,-0.002458427290471299,-0.0024554078329792617
1982-06-16,-0.007503692559392761,-0.007475610142886446
1982-06-17,-0.01173390157452392,-0.011665327826041683
1982-06-18,-0.0029784059518949135,-0.002973974901135157
1982-06-21,-0.0007460074259473259,-0.0007457292315902198
1982-06-22,0.010208962016875489,0.010261251257746906
1982-06-23,0.016847096107051485,0.016989808735381695
1982-06-24,-0.0028185458207667935,-0.00281457744971525
1982-06-25,-0.00630227630625857,-0.0062824586169782926
1982-06-28,0.010209776370307289,0.010262073967798324
1982-06-29,-0.00045360413968609237,-0.00045350127688215114
1982-06-30,-0.00545901160030926,-0.0054441382733450006
1982-07-01,-0.008244839001855908,-0.008210943534963433
1982-07-02,-0.009798539809352746,-0.009750690530041184
1982-07-06,-0.0033497808029583354,-0.003344176546667521
1982-07-07,-0.0006526473974339808,-0.0006524344694462947
1982-07-08,0.002887057265801296,0.0028912288291775834
1982-07-09,0.012017181482653072,0.01208967791793647
1982-07-12,0.0067765630992111525,0.0067995759562540226
1982-07-13,-0.0010958155458835606,-0.0010952153592795888
1982-07-14,0.009004613081925683,0.009045276571658878
1982-07-15,0.00027159276613986094,0.0002716296507943028
1982-07-16,0.0054166284971586265,0.005431324952394734
1982-07-19,-0.0030657944050256347,-0.0030610996562959736
1982-07-20,0.007288443143066203,0.007315068491263066
1982-07-21,-0.001076451010606938,-0.0010758718450514237
1982-07-22,0.0005384045673126892,0.0005385495330676449
1982-07-23,-0.0027846879514150658,-0.0027808143043889233
1982-07-26,-0.007312789895125071,-0.0072861165056672395
1982-07-27,-0.008462676660507817,-0.008426969010804308
1982-07-28,-0.01556418079438604,-0.015443684882511244
1982-07-29,-0.00018561814915774022,-0.00018560092317521093
1982-07-30,-0.005865711059358958,-0.005848541363471682
1982-08-02,0.017494841741934053,0.017648772842232763
1982-08-03,-0.010608480083239336,-0.0105524086112605
1982-08-04,-0.01579695822560989,-0.01567284070025432
1982-08-05,-0.009275936963463849,-0.009233048173869163
1982-08-06,-0.013884500911967024,-0.01378855579252114
1982-08-09,-0.006093130226282106,-0.006074604753441681
1982-08-10,-0.0023310567596857013,-0.00232834195673981
1982-08-11,-0.002336428923356948,-0.0023337015977810127
1982-08-12,-0.0017559297080520508,-0.0017543889654265676
1982-08-13,0.01386554747251445,0.013962120003331302
1982-08-16,0.0023083387162152746,0.0023110049811829736
1982-08-17,0.04645892143929675,0.04755504613112205
1982-08-18,-0.004596018714339678,-0.004585473182335598
1982-08-19,0.005695952318036213,0.005712205098142187
1982-08-20,0.034750035111350996,0.035360872585760816
1982-08-23,0.02697325839600495,0.02734032966788913
1982-08-24,-0.006567051504071664,-0.006545535545908088
1982-08-25,0.019147997155440244,0.01933249576447893
1982-08-26,0.008215869706832635,0.008249712583751068
1982-08-27,-0.01222116898795722,-0.012146793794493238
1982-08-30,0.0046854712949899735,0.004696465279577566
1982-08-31,0.015600927192883418,0.015723256982328904
1982-09-01,-0.010599040381656266,-0.010543068477182227
1982-09-02,0.017104474244939993,0.01725159336598181
1982-09-03,0.01967384011664386,0.019868645535440654
1982-09-07,-0.010735587985529982,-0.010678167226402246
1982-09-08,0.0068152680159299095,0.006838544804132152
1982-09-09,-0.001883898900655545,-0.001882125476946439
1982-09-10,-0.008232531800656417,-0.008198737312386406
1982-09-13,0.010443716879787956,0.010498442839141253
1982-09-14,0.007010712852463463,0.0070353454301430585
1982-09-15,0.009620531328511817,0.0096669574017616
1982-09-16,-0.0041925746939002195,-0.004183798122379567
1982-09-17,-0.009905842553311395,-0.009856941297549437
1982-09-20,-0.00032645813299403414,-0.00032640485133605956
1982-09-21,0.01916057747013422,0.019345319368716307
1982-09-22,-0.007152354250710147,-0.007126837037338851
1982-09-23,-0.0014527872490708305,-0.0014517324645295648
1982-09-24,-0.00396551217034169,-0.0039576599097955745
1982-09-27,0.0024297659057852528,0.002432720179210257
1982-09-28,-0.0030787100545071056,-0.0030739756865358903
1982-09-29,-0.013150029345669445,-0.013063945458123616
1982-09-30,-0.009998010218160047,-0.009948196265692655
1982-10-01,0.01278950603263862,0.012871641548966029
1982-10-04,-0.003778541362153831,-0.0037714116575295886
1982-10-05,0.003860542887453633,0.003868004381863077
1982-10-06,0.0321866686659682,0.03271026196067672
1982-10-07,0.02221704430938587,0.02246568074645361
1982-10-08,0.017318115692363634,0.017468943685473803
1982-10-11,0.025762181857274413,0.026096894996596065
1982-10-12,-0.00022311389693729922,-0.00022308900888334815
1982-10-13,0.01674392203745967,0.01688488717076808
1982-10-14,-0.015777378873904624,-0.015653568023937248
1982-10-15,-0.007458824356958438,-0.0074310763585729855
1982-10-18,0.023382407250238657,0.023657918919252285
1982-10-19,-0.0010976101341553246,-0.0010970079804819566
1982-10-20,0.01921667429543472,0.019402503008912886
1982-10-21,-0.001221734120464113,-0.0012209881071747475
1982-10-22,-0.0016553008784789824,-0.0016539316235939516
1982-10-25,-0.0404978678592256,-0.03968878797207809
1982-10-26,0.008663148953455213,0.008700782625216563
1982-10-27,0.006005115659394988,0.006023182512846281
1982-10-28,-0.012645192400851712,-0.012565577889022128
1982-10-29,0.0009726900920279391,0.0009731633084537616
1982-11-01,0.01300215192282117,0.01308704744260103
1982-11-02,0.014801004538812279,0.014911081820764283
1982-11-03,0.03838386455812337,0.03913004152357047
1982-11-04,-0.0071648874176384325,-0.007139280804449144
1982-11-05,0.002183005324056353,0.002185389814981953
1982-11-08,-0.01217284092266091,-0.012099051606605737
1982-11-09,0.018204141809208707,0.018370847238706745
1982-11-10,-0.01309048574338334,-0.01300517798061418
1982-11-11,0.004170917857824641,0.004179628241600897
1982-11-12,-0.015785319452424673,-0.01566138427303787
1982-11-15,-0.01807975210561885,-0.01791729392870134
1982-11-16,-0.011818824513620818,-0.011749256547426978
1982-11-17,0.01836521045024586,0.018534888057704313
1982-11-18,0.002968139714190521,0.002972549002254521
1982-11-19,-0.009587464944586621,-0.009541651730318512
1982-11-22,-0.02064667793116115,-0.020434994631806314
1982-11-23,-0.009657635043692991,-0.009611149852402856
1982-11-24,0.007121294033492376,0.007146710745319584
1982-11-26,0.00744161764001916,0.007469375287783464
1982-11-29,-0.005054328657494445,-0.005041577031088651
1982-11-30,0.03175569806074563,0.032265290085846
1982-12-01,0.0013706219740390324,0.0013715617056271334
1982-12-02,0.0007206608399856762,0.0007209205783995642
1982-12-03,-0.000936938400403875,-0.0009364996106712153
1982-12-06,0.021964811994529043,0.02220781438341901
1982-12-07,0.006678621118726191,0.006700972840604891
1982-12-08,-0.006325977864512389,-0.0063060109920586305
1982-12-09,-0.0129162769110156,-0.012833219787233396
1982-12-10,-0.0030761026117245294,-0.0030713762555804047
1982-12-13,0.002718874157825013,0.002722573648224591
1982-12-14,-0.018388858788667584,-0.018220815343789387
1982-12-15,-0.015845316909158136,-0.015720440314921924
1982-12-16,0.00044353927465401455,0.00044363765274169076
1982-12-17,0.016056669410098756,0.01618627045092147
1982-12-20,-0.009059793598978239,-0.009018877326510188
1982-12-21,0.017172805085281517,0.017321105397075653
1982-12-22,0.0015859376072624443,0.0015871958713973289
1982-12-23,0.006390252439516075,0.006410713663545842
1982-12-27,0.017383083092861185,0.01753504814512663
1982-12-28,-0.009896128577751462,-0.009847323025359511
1982-12-29,0.003333226762072705,0.003338788139790383
1982-12-30,-0.006463805141345702,-0.006442959690718952
1982-12-31,0.002206624785801914,0.0022090611740102073
1983-01-03,-0.01648903289641801,-0.01635383291907988
1983-01-04,0.021595435628517734,0.021830304701502934
1983-01-05,0.004235542743220577,0.00424452533195363
1983-01-06,0.0230487342229031,0.02331640886200681
1983-01-07,-0.0006198078878085767,-0.0006196158465781032
1983-01-10,0.010960557392900583,0.011020844360343673
1983-01-11,-0.006836231219898181,-0.006812917347844061
1983-01-12,0.0062229055625060425,0.006242308065093738
1983-01-13,-0.006565967915018511,-0.006544459048943407
1983-01-14,0.006293188575893893,0.00631303229202973
1983-01-17,0.00047726302425488143,0.00047737693237248635
1983-01-18,-0.0021834569915757385,-0.002181074983344522
1983-01-19,-0.0077484505412543925,-0.007718508682605707
1983-01-20,0.006996797800486121,0.007021332578464268
1983-01-21,-0.016819774668482168,-0.016679112000810292
1983-01-24,-0.02734300977354831,-0.026972573640493436
1983-01-25,0.012636819954130907,0.012717001955941942
1983-01-26,-0.0014826273946395574,-0.001481528845623914
1983-01-27,0.01910425835879881,0.019287912362756954
1983-01-28,0.0016620977258714476,0.00166347977589143
1983-01-31,0.005451920281495326,0.005466809044024412
1983-02-01,-0.01623567376495938,-0.0161045856073182
1983-02-02,0.0018867821479728875,0.0018885632414122888
1983-02-03,0.007165489034903771,0.007191222579215895
1983-02-04,0.012947873189281367,0.013032059853041345
1983-02-07,0.00539117085291263,0.005405729365212775
1983-02-08,-0.008406540783829186,-0.008371304627049159
1983-02-09,-0.004815949835095701,-0.004804371742649027
1983-02-10,0.01709443335930061,0.01724137931034475
1983-02-11,0.0010163910723273162,0.0010169077727755216
1983-02-14,0.008631780866638294,0.00866914210774894
1983-02-15,-0.004239077996682106,-0.0042301057879921
1983-02-16,-0.005883832539728573,-0.005866556696380698
1983-02-17,6.789273778018412e-05,6.789504254411938e-05
1983-02-18,0.0037909438439047705,0.0037981385602343654
1983-02-22,-0.017173683013356644,-0.017027055895006304
1983-02-23,0.00896435748047697,0.009004657664736015
1983-02-24,0.01896215810804236,0.01914308158530509
1983-02-25,0.0009353871479413911,0.0009358247589346114
1983-02-28,-0.011282912961569913,-0.011219499618937867
1983-03-01,0.018867270721722562,0.019046382349849456
1983-03-02,0.00936742869154994,0.009411440369770707
1983-03-03,0.007717957602580761,0.007747817807858048
1983-03-04,0.001237196610239799,0.0012379622536837775
1983-03-07,0.0,0.0
1983-03-08,-0.01580726003989774,-0.015682981003616647
1983-03-09,0.010587680960151502,0.010643928790297519
1983-03-10,-0.007023970006660107,-0.006999359584001108
1983-03-11,-0.0036958697217626124,-0.0036890484014207026
1983-03-14,-0.0027146284235550766,-0.0027109471516642003
1983-03-15,0.003573751596990249,0.003580145061177209
1983-03-16,-0.010359330284401835,-0.010305857230067494
1983-03-17,-0.0014696143272141526,-0.0014685349728884578
1983-03-18,0.002070170485909628,0.0020723147682517595
1983-03-21,0.008568975748742602,0.008605794512658305
1983-03-22,-0.003511673435384388,-0.0035055147214663185
1983-03-23,0.014169636935761787,0.014270502085651282
1983-03-24,0.003657967185450417,0.0036646657125887216
1983-03-25,-0.004574553550567018,-0.004564106217173292
1983-03-28,-0.005385485589174621,-0.0053710098595946
1983-03-29,-0.0017137478721913624,-0.0017122802448078511
1983-03-30,0.011804209966995494,0.011874154596228426
1983-03-31,-0.002807200584884484,-0.0028032640817017285
1983-04-04,0.0003921665285870901,0.0003922434359326932
1983-04-05,-0.00734629030405376,-0.0073193722696695
1983-04-06,-0.0056777114743153945,-0.0056616237321091
1983-04-07,0.004755631484100853,0.004766957446423747
1983-04-08,0.00715679883788134,0.007182469927083268
1983-04-11,0.014870842860276845,0.014981963982271251
1983-04-12,0.004373610778539927,0.0043831889728349616
1983-04-13,0.0060782484264239045,0.0060967584622526605
1983-04-14,0.008574417214569863,0.00861128282155521
1983-04-15,0.003976430224740035,0.003984346713049147
1983-04-18,0.006216890104597361,0.006236255075049213
1983-04-19,-0.006468848055196652,-0.0064479701006455725
1983-04-20,0.012522860515064238,0.012601599870168956
1983-04-21,-0.004115254853866546,-0.004106798796197353
1983-04-22,0.00230907904124944,0.002311747017385901
1983-04-25,-0.010086860775220252,-0.010036159012145163
1983-04-26,0.018714288574183335,0.01889049836987211
1983-04-27,-0.002289220595628194,-0.0022866023284717762
1983-04-28,0.00930981482740112,0.009353285951441803
1983-04-29,0.0090415166276685,0.009082514607282599
1983-05-02,-0.014209782264525295,-0.01410929981614839
1983-05-03,0.0014177578562328819,0.0014187633500284402
1983-05-04,0.0059573413643700945,0.0059751216125703
1983-05-05,0.005922061518601751,0.005939631591477479
1983-05-06,0.011017771707545698,0.011078690879854802
1983-05-09,-0.0017475135761166882,-0.0017459875633065725
1983-05-10,0.000843979987199539,0.0008443362385248676
1983-05-11,-0.005983458807741648,-0.0059655935678248895
1983-05-12,-0.004313403603899424,-0.004304114239633505
1983-05-13,0.004010235382673422,0.004018287136130061
1983-05-16,-0.009198747674708407,-0.009156568625872552
1983-05-17,0.001895465804297558,0.0018972633351455048
1983-05-18,-0.0026913125708389884,-0.00268769423591364
1983-05-19,-0.007870659463584673,-0.007839766924736757
1983-05-20,0.0009255169526527496,0.0009259453756280678
1983-05-23,0.007924563494121628,0.007956045954044644
1983-05-24,0.012828097610544376,0.012910730618078459
1983-05-25,0.004039272577022857,0.004047441433540966
1983-05-26,-0.0044017737022841175,-0.004392100095301998
1983-05-27,-0.006182895408159084,-0.006163820643017681
1983-05-31,-0.012666574648014794,-0.012586691230167646
1983-06-01,0.0009848198057431645,0.0009853048999985958
1983-06-02,0.00875877758907695,0.008797247917158968
1983-06-03,0.0026796754742770545,0.0026832690137237325
1983-06-06,0.00249053226447149,0.002493636216247097
1983-06-07,-0.012576463200150378,-0.01249770997821853
1983-06-08,-0.008700290223359275,-0.008662552221533226
1983-06-09,0.0029085154149726122,0.0029127492496612284
1983-06-10,0.0052386231733034805,0.005252368751833325
1983-06-13,0.013190248237693325,0.013277623305615993
1983-06-14,0.004177155643089847,0.004185892118026224
1983-06-15,0.009559648133345533,0.009605487522600598
1983-06-16,0.012014682714611702,0.0120871489437544
1983-06-17,-5.909188939412502e-05,-5.909014350247155e-05
1983-06-20,-0.000650602461945482,-0.0006503908660546731
1983-06-21,0.008894150772354337,0.008933821255866281
1983-06-22,0.002693880219613476,0.0026975119753711585
1983-06-23,-0.0024592947937005505,-0.0024562732057582526
1983-06-24,-0.000938492983153516,-0.0009380527363479496
1983-06-27,-0.011508946867705205,-0.011442972280598429
1983-06-28,-0.016640199861277516,-0.016502516486348262
1983-06-29,0.005777620409711304,0.005794343048685535
1983-06-30,0.00598302612600321,0.006000960175604364
1983-07-01,0.005947442317715712,0.005965163467196666
1983-07-05,-0.012170495365250389,-0.012096734425498523
1983-07-06,0.011221256658314083,0.011284451111336136
1983-07-07,-0.005475541518309868,-0.005460578064312771
1983-07-08,-0.0028687309203698774,-0.0028646200437619784
1983-07-11,0.006145780087511099,0.0061647041417822734
1983-07-12,-0.015466090778073927,-0.015347105000818262
1983-07-13,-0.00042292555854483993,-0.0004228361381372059
1983-07-14,0.0033184800776115964,0.0033239923283687745
1983-07-15,-0.010414876364334802,-0.010360829333274313
1983-07-18,-0.0020716333755901317,-0.0020694890241944597
1983-07-19,0.005292529096215581,0.005306559269111943
1983-07-20,0.026759167217268676,0.027120408708155797
1983-07-21,-0.0013595139304696247,-0.001358590210056465
1983-07-22,-0.001006055243787607,-0.0010055493398809512
1983-07-25,0.0037822832934182316,0.003789445153421278
1983-07-26,0.005881332057184885,0.005898661046425557
1983-07-27,-0.017390728621349716,-0.01724038270363948
1983-07-28,-0.015332670462430364,-0.015215723536484593
1983-07-29,-0.015140678711128785,-0.015026634927447269
1983-08-01,-0.0032039724705290595,-0.0031988452280427015
1983-08-02,-0.00018514908509548178,-0.00018513194606162298
1983-08-03,0.008787937630996723,0.008826664916095517
1983-08-04,-0.012993997419196823,-0.012909939909649726
1983-08-05,0.0025381736028045054,0.0025413974924437532
1983-08-08,-0.015954550265081302,-0.015827950602431584
1983-08-09,0.005950424461665271,0.005968163404594717
1983-08-10,0.008766732625322682,0.008805272967750133
1983-08-11,0.0,0.0
1983-08-12,0.0038307762745430907,0.003838123076298272
1983-08-15,0.00945194100765434,0.009496751673376158
1983-08-16,-0.0017730632604573415,-0.0017714923123944848
1983-08-17,0.011439063836296448,0.011504740113162049
1983-08-18,-0.010582693666675524,-0.010526893974536655
1983-08-19,0.002625670469391217,0.002629120561038256
1983-08-22,0.002192987106041322,0.002195393460978856
1983-08-23,-0.009599242567443156,-0.009553316906504628
1983-08-24,-0.009382231975979316,-0.009338356162457262
1983-08-25,-0.002545896415456994,-0.002542658369670492
1983-08-26,0.008050096534787166,0.00808258568364284
1983-08-29,0.0006781997889877545,0.000678429818463222
1983-08-30,0.002031843996710414,0.00203390959047578
1983-08-31,0.011132245915161043,0.01119443993684377
1983-09-01,-0.0010345871617083446,-0.0010340521609286668
1983-09-02,0.004677615566217597,0.00468857268764955
1983-09-06,0.017363525512300804,0.017515147816051124
1983-09-07,0.00041689637612307706,0.0004169832894946879
1983-09-08,-0.0011318765405157194,-0.001131236209878983
1983-09-09,-0.005079374494791011,-0.005066496285803246
1983-09-12,-0.00866432897908087,-0.008626901852399782
1983-09-13,-0.004117679781297845,-0.0041092137620117875
1983-09-14,0.0033318403471866986,0.003337397096922823
1983-09-15,-0.005883625915732438,-0.005866351284534388
1983-09-16,0.011311829111190441,0.011376049772723995
1983-09-19,0.008206804004545987,0.008240572133458635
1983-09-20,0.00961837476919225,0.00966477999742188
1983-09-21,-0.004916354096537567,-0.004904288608571394
1983-09-22,0.007984138294095722,0.00801609652259816
1983-09-23,-0.0014737527830011032,-0.0014726673426579406
1983-09-26,0.0032982703459687457,0.0033037156246278343
1983-09-27,-0.00968997034517205,-0.009643173856698883
1983-09-28,-0.002556210321796648,-0.002552945998216427
1983-09-29,-0.004593894558639455,-0.0045833587646484375
1983-09-30,-0.006960654522756293,-0.006936485277499127
1983-10-03,-0.001566890532701315,-0.001565663600636702
1983-10-04,0.0027704589590475948,0.0027743002270090855
1983-10-05,0.008802195556142145,0.008841048793709616
1983-10-06,0.015028939486801285,0.015142441891933256
1983-10-07,0.003049165430750733,0.0030538188641575648
1983-10-10,0.010773089262138491,0.010831327937189439
1983-10-11,-0.01346997026992991,-0.013379656184515976
1983-10-12,-0.004235806067331538,-0.0042268476939197885
1983-10-13,0.0014727977400310621,0.0014738828392684145
1983-10-14,-5.883794168592971e-05,-5.883621076840928e-05
1983-10-17,0.003350040317080527,0.003355657973516779
1983-10-18,-0.015492239797770146,-0.015372852372127155
1983-10-19,-0.006456660517097035,-0.006435861073638249
1983-10-20,0.0014983072318521806,0.0014994302549407035
1983-10-21,-0.006187499402829921,-0.006168396248958596
1983-10-24,0.00024105889511005785,0.00024108795213995116
1983-10-25,0.0028875416673201926,0.002891714631329645
1983-10-26,-0.00656923451996505,-0.006547704270426058
1983-10-27,-0.0032706015643553243,-0.0032652589731420045
1983-10-28,-0.008957747104115121,-0.00891774601650619
1983-10-31,0.0011012354935155955,0.001101842075964976
1983-11-01,0.0006723548316891481,0.0006725809128647064
1983-11-02,0.007184156778910378,0.007210024742621002
1983-11-03,-0.008468169755146526,-0.008432415800344928
1983-11-04,-0.006198396651639904,-0.006179226220210721
1983-11-07,-0.003268069930844497,-0.0032627356028762655
1983-11-08,-0.000926926603408873,-0.0009264971396485411
1983-11-09,0.013569770393019098,0.013662257597157668
1983-11-10,0.0026798385905841826,0.0026834325677294046
1983-11-11,0.011369881428338502,0.011434764200158654
1983-11-14,0.0017424737738656049,0.00174399276343018
1983-11-15,-0.007350766434679024,-0.007323815627883423
1983-11-16,0.004344691938100276,0.004354143795631149
1983-11-17,0.0003010327872425833,0.00030107810215862507
1983-11-18,-0.006279886232628762,-0.006260208958974611
1983-11-21,0.005798208644028691,0.005815050791462495
1983-11-22,0.004746281177613554,0.00475756261134519
1983-11-23,0.0007190556024578854,0.0007193141849122231
